i,t,m,j,Expenditure
107415040010,2010-11,North,Cocoyam (Masimbi),100
107415040010,2010-11,North,Cooking Oil,1000
107415040010,2010-11,North,Fresh Fish (Large Variety),300
107415040010,2010-11,North,Groundnut,50
107415040010,2010-11,North,Irish Potato,300
107415040010,2010-11,North,Maize Ufa Refined (Fine Fl,163
107415040010,2010-11,North,Onion,100
107415040010,2010-11,North,Orange Sweet Potato,100
107415040010,2010-11,North,Powdered Milk,135
107415040010,2010-11,North,Rice,300
107415040010,2010-11,North,Salt,80
107415040010,2010-11,North,Sugar,340
107415040010,2010-11,North,Tanaposi Rape,245
107415040010,2010-11,North,Tea,15
107415040010,2010-11,North,Tomato,350
107415040010,2010-11,North,White Sweet Potato,100
107415040027,2010-11,North,Banana,150
107415040027,2010-11,North,"Bean, Brown",120
107415040027,2010-11,North,Beef,1800
107415040027,2010-11,North,Biscuits,800
107415040027,2010-11,North,Bottled/ Canned Beer,120
107415040027,2010-11,North,Bread,500
107415040027,2010-11,North,"Buns, Scones",150
107415040027,2010-11,North,Cabbage,100
107415040027,2010-11,North,Chicken,1000
107415040027,2010-11,North,"Citrus  naartje, orange, etc.",100
107415040027,2010-11,North,Cooking Oil,230
107415040027,2010-11,North,Cowpea (Khobwe),120
107415040027,2010-11,North,Eggs,140
107415040027,2010-11,North,Fresh Milk,150
107415040027,2010-11,North,"Mandazi, Doughnut (Vendor)",30
107415040027,2010-11,North,Margarine,150
107415040027,2010-11,North,Nkwani,50
107415040027,2010-11,North,Onion,50
107415040027,2010-11,North,Powdered Milk,750
107415040027,2010-11,North,Rice,700
107415040027,2010-11,North,Salt,50
107415040027,2010-11,North,"Soft Drinks (Coca Cola, Fa",420
107415040027,2010-11,North,Soyabean Flour,200
107415040027,2010-11,North,Sugar,510
107415040027,2010-11,North,"Sweets, Candy, Chocolates",15
107415040027,2010-11,North,Tanaposi Rape,50
107415040027,2010-11,North,Tea,50
107415040027,2010-11,North,Tomato,200
107415040027,2010-11,North,"Yeast, Baking Powder, Bica",20
107415040028,2010-11,North,Banana,200
107415040028,2010-11,North,"Bean, Brown",150
107415040028,2010-11,North,Beef,600
107415040028,2010-11,North,Bread,400
107415040028,2010-11,North,Breakfast Cereal,590
107415040028,2010-11,North,Chips (Vendor),450
107415040028,2010-11,North,"Citrus  naartje, orange, etc.",200
107415040028,2010-11,North,Coffee,60
107415040028,2010-11,North,Cooking Oil,230
107415040028,2010-11,North,Dried Fish,120
107415040028,2010-11,North,Eggs,210
107415040028,2010-11,North,Fresh Fish (Large Variety),600
107415040028,2010-11,North,Groundnut Flour,100
107415040028,2010-11,North,Irish Potato,200
107415040028,2010-11,North,Margarine,80
107415040028,2010-11,North,Meat Eaten At Restaurant,300
107415040028,2010-11,North,Nkwani,300
107415040028,2010-11,North,Onion,50
107415040028,2010-11,North,Orange Sweet Potato,50
107415040028,2010-11,North,Potato Crisps,140
107415040028,2010-11,North,Powdered Milk,900
107415040028,2010-11,North,Rice,2400
107415040028,2010-11,North,Salt,50
107415040028,2010-11,North,"Soft Drinks (Coca Cola, Fa",600
107415040028,2010-11,North,Squash (Sobo Drink Concent,200
107415040028,2010-11,North,Sugar,170
107415040028,2010-11,North,Tanaposi Rape,50
107415040028,2010-11,North,Tomato,300
107415040028,2010-11,North,White Sweet Potato,50
107415040048,2010-11,North,Banana,200
107415040048,2010-11,North,"Bean, White",200
107415040048,2010-11,North,Beef,1200
107415040048,2010-11,North,Cabbage,150
107415040048,2010-11,North,Cassava Tubers,120
107415040048,2010-11,North,Cooking Oil,200
107415040048,2010-11,North,Dried Fish,240
107415040048,2010-11,North,Eggs,210
107415040048,2010-11,North,Groundnut,200
107415040048,2010-11,North,Groundnut Flour,20
107415040048,2010-11,North,Irish Potato,600
107415040048,2010-11,North,Maize Ufa Mgaiwa (Normal F,500
107415040048,2010-11,North,Mango,150
107415040048,2010-11,North,Nkwani,20
107415040048,2010-11,North,Onion,100
107415040048,2010-11,North,Rice,250
107415040048,2010-11,North,Salt,50
107415040048,2010-11,North,Sugar,330
107415040048,2010-11,North,Tanaposi Rape,200
107415040048,2010-11,North,Tea,70
107415040048,2010-11,North,Tomato,300
107415040048,2010-11,North,White Sweet Potato,100
107415040056,2010-11,North,Apple,350
107415040056,2010-11,North,Banana,300
107415040056,2010-11,North,"Bean, Brown",75
107415040056,2010-11,North,Beef,600
107415040056,2010-11,North,Biscuits,250
107415040056,2010-11,North,Bread,120
107415040056,2010-11,North,Cabbage,100
107415040056,2010-11,North,Chicken,550
107415040056,2010-11,North,Chinese Cabbage,30
107415040056,2010-11,North,Chips (Vendor),300
107415040056,2010-11,North,"Citrus  naartje, orange, etc.",50
107415040056,2010-11,North,Cooking Oil,500
107415040056,2010-11,North,Dried Fish,100
107415040056,2010-11,North,Eggs,350
107415040056,2010-11,North,Fresh Fish (Large Variety),50
107415040056,2010-11,North,Fresh Milk,200
107415040056,2010-11,North,Irish Potato,200
107415040056,2010-11,North,"Mandazi, Doughnut (Vendor)",100
107415040056,2010-11,North,Margarine,170
107415040056,2010-11,North,Onion,100
107415040056,2010-11,North,Other (Specify),200
107415040056,2010-11,North,Rice,400
107415040056,2010-11,North,Salt,50
107415040056,2010-11,North,"Soft Drinks (Coca Cola, Fa",600
107415040056,2010-11,North,"Spaghetti, Macaroni, Pasta",400
107415040056,2010-11,North,Spices,100
107415040056,2010-11,North,Squash (Sobo Drink Concent,380
107415040056,2010-11,North,Sugar,170
107415040056,2010-11,North,Sugar Cane,20
107415040056,2010-11,North,Tanaposi Rape,30
107415040056,2010-11,North,Tomato,300
107415040056,2010-11,North,Tomato Sauce (Bottle),180
107415040056,2010-11,North,White Sweet Potato,100
107415040056,2010-11,North,Yoghurt,240
107415040057,2010-11,North,Banana,50
107415040057,2010-11,North,Cooking Oil,130
107415040057,2010-11,North,Dried Fish,100
107415040057,2010-11,North,Eggs,180
107415040057,2010-11,North,Groundnut,60
107415040057,2010-11,North,Groundnut Flour,60
107415040057,2010-11,North,Onion,10
107415040057,2010-11,North,Rice,200
107415040057,2010-11,North,Salt,50
107415040057,2010-11,North,Sugar,160
107415040057,2010-11,North,Tanaposi Rape,200
107415040057,2010-11,North,Tea,30
107415040060,2010-11,North,Banana,150
107415040060,2010-11,North,"Bean, Brown",80
107415040060,2010-11,North,"Bean, White",160
107415040060,2010-11,North,Beef,2400
107415040060,2010-11,North,Bread,240
107415040060,2010-11,North,Cabbage,120
107415040060,2010-11,North,Chicken,1000
107415040060,2010-11,North,"Citrus  naartje, orange, etc.",50
107415040060,2010-11,North,Cooking Oil,600
107415040060,2010-11,North,Eggs,250
107415040060,2010-11,North,Eggs - Boiled (Vendor),200
107415040060,2010-11,North,Fresh Milk,60
107415040060,2010-11,North,Margarine,285
107415040060,2010-11,North,Meat Eaten At Restaurant,1200
107415040060,2010-11,North,Meat (Vendor),100
107415040060,2010-11,North,Onion,50
107415040060,2010-11,North,Orange Sweet Potato,50
107415040060,2010-11,North,Rice,2700
107415040060,2010-11,North,Salt,150
107415040060,2010-11,North,Squash (Sobo Drink Concent,350
107415040060,2010-11,North,Sugar,480
107415040060,2010-11,North,Tanaposi Rape,130
107415040060,2010-11,North,Tea,85
107415040060,2010-11,North,Tomato,200
107415040060,2010-11,North,White Sweet Potato,225
107415040063,2010-11,North,"Bean, White",120
107415040063,2010-11,North,"Citrus  naartje, orange, etc.",150
107415040063,2010-11,North,Cooking Oil,250
107415040063,2010-11,North,Salt,180
107415040063,2010-11,North,Sugar,680
107415040063,2010-11,North,Tanaposi Rape,150
107415040063,2010-11,North,Tomato,160
107415040065,2010-11,North,Cooking Oil,80
107415040065,2010-11,North,Dried Fish,500
107415040065,2010-11,North,Eggs,420
107415040065,2010-11,North,Maize Ufa Refined (Fine Fl,600
107415040065,2010-11,North,Salt,50
107415040065,2010-11,North,Sugar,320
107415040065,2010-11,North,Tanaposi Rape,300
107415040065,2010-11,North,Tea,20
107415040065,2010-11,North,Tomato,300
107415040065,2010-11,North,White Sweet Potato,500
107415040085,2010-11,North,"Bean, White",140
107415040085,2010-11,North,Bread,120
107415040085,2010-11,North,Chicken,350
107415040085,2010-11,North,"Citrus  naartje, orange, etc.",100
107415040085,2010-11,North,Cooking Oil,50
107415040085,2010-11,North,Eggs,90
107415040085,2010-11,North,Fresh Fish (Large Variety),50
107415040085,2010-11,North,Groundnut Flour,50
107415040085,2010-11,North,Irish Potato,300
107415040085,2010-11,North,Maize Ufa Refined (Fine Fl,700
107415040085,2010-11,North,Margarine,250
107415040085,2010-11,North,Onion,50
107415040085,2010-11,North,Other (Specify),500
107415040085,2010-11,North,Salt,60
107415040085,2010-11,North,Sugar,160
107415040085,2010-11,North,Tanaposi Rape,50
107415040085,2010-11,North,Tea,30
107415040085,2010-11,North,Tomato,200
107415040085,2010-11,North,White Sweet Potato,200
107415040109,2010-11,North,Banana,100
107415040109,2010-11,North,"Bean, Brown",120
107415040109,2010-11,North,Bottled/ Canned Beer,240
107415040109,2010-11,North,Bread,120
107415040109,2010-11,North,Chibuku (Commercial Traditional-Style Beer),160
107415040109,2010-11,North,Cocoyam (Masimbi),100
107415040109,2010-11,North,Cooking Oil,20
107415040109,2010-11,North,Dried Fish,100
107415040109,2010-11,North,Groundnut Flour,100
107415040109,2010-11,North,Maize Ufa Refined (Fine Fl,650
107415040109,2010-11,North,Onion,100
107415040109,2010-11,North,Powdered Milk,100
107415040109,2010-11,North,Rice,280
107415040109,2010-11,North,Salt,20
107415040109,2010-11,North,Sugar,340
107415040109,2010-11,North,Tanaposi Rape,80
107415040109,2010-11,North,Tea,100
107415040109,2010-11,North,Tomato,280
107415040109,2010-11,North,White Sweet Potato,100
107415040112,2010-11,North,Apple,60
107415040112,2010-11,North,Banana,100
107415040112,2010-11,North,Beef,1200
107415040112,2010-11,North,Biscuits,665
107415040112,2010-11,North,Bread,480
107415040112,2010-11,North,Cabbage,100
107415040112,2010-11,North,Chambiko - Soured Milk,1040
107415040112,2010-11,North,Chicken,1800
107415040112,2010-11,North,"Citrus  naartje, orange, etc.",25
107415040112,2010-11,North,Coffee,240
107415040112,2010-11,North,Cooking Oil,500
107415040112,2010-11,North,Eggs,245
107415040112,2010-11,North,Fresh Milk,1400
107415040112,2010-11,North,Groundnut,250
107415040112,2010-11,North,Irish Potato,800
107415040112,2010-11,North,Margarine,150
107415040112,2010-11,North,Onion,240
107415040112,2010-11,North,Potato Crisps,105
107415040112,2010-11,North,Rice,2200
107415040112,2010-11,North,Salt,50
107415040112,2010-11,North,"Soft Drinks (Coca Cola, Fa",240
107415040112,2010-11,North,"Spaghetti, Macaroni, Pasta",300
107415040112,2010-11,North,Squash (Sobo Drink Concent,510
107415040112,2010-11,North,Sugar,340
107415040112,2010-11,North,Tanaposi Rape,500
107415040112,2010-11,North,Tomato,900
107415040112,2010-11,North,White Sweet Potato,50
107415040115,2010-11,North,"Bean, White",120
107415040115,2010-11,North,Bread,360
107415040115,2010-11,North,Cooking Oil,290
107415040115,2010-11,North,Eggs,175
107415040115,2010-11,North,Freezes (Flavoured Ice),30
107415040115,2010-11,North,Fresh Fish (Large Variety),120
107415040115,2010-11,North,"Mandazi, Doughnut (Vendor)",120
107415040115,2010-11,North,Onion,90
107415040115,2010-11,North,Rice,280
107415040115,2010-11,North,Salt,100
107415040115,2010-11,North,Samosa (Vendor),100
107415040115,2010-11,North,Sugar,160
107415040115,2010-11,North,Tanaposi Rape,210
107415040115,2010-11,North,Tomato,140
107415040123,2010-11,North,"Bean, White",120
107415040123,2010-11,North,"Buns, Scones",225
107415040123,2010-11,North,Cooking Oil,290
107415040123,2010-11,North,Fresh Fish (Large Variety),100
107415040123,2010-11,North,Fresh Milk,50
107415040123,2010-11,North,Groundnut Flour,120
107415040123,2010-11,North,Maize Ufa Refined (Fine Fl,600
107415040123,2010-11,North,Rice,450
107415040123,2010-11,North,Salt,30
107415040123,2010-11,North,Sugar,160
107415040123,2010-11,North,Tanaposi Rape,70
107415040123,2010-11,North,Tea,20
107415040123,2010-11,North,Tomato,150
107446490002,2010-11,North,"Bean, Brown",70
107446490002,2010-11,North,Bread,120
107446490002,2010-11,North,Cabbage,30
107446490002,2010-11,North,Cocoyam (Masimbi),50
107446490002,2010-11,North,Cooking Oil,120
107446490002,2010-11,North,Dried Fish,100
107446490002,2010-11,North,Eggs,100
107446490002,2010-11,North,Goat,300
107446490002,2010-11,North,Maize Ufa Refined (Fine Fl,250
107446490002,2010-11,North,Mango,40
107446490002,2010-11,North,Onion,40
107446490002,2010-11,North,Rice,100
107446490002,2010-11,North,Salt,50
107446490002,2010-11,North,"Soft Drinks (Coca Cola, Fa",50
107446490002,2010-11,North,Sugar,160
107446490002,2010-11,North,Tanaposi Rape,40
107446490002,2010-11,North,Tea,20
107446490002,2010-11,North,Tomato,80
107446490002,2010-11,North,White Sweet Potato,200
107446490017,2010-11,North,Banana,100
107446490017,2010-11,North,"Bean, Brown",100
107446490017,2010-11,North,Bread,220
107446490017,2010-11,North,"Buns, Scones",120
107446490017,2010-11,North,Cabbage,100
107446490017,2010-11,North,Cassava Tubers,80
107446490017,2010-11,North,Chips (Vendor),200
107446490017,2010-11,North,Cooking Oil,120
107446490017,2010-11,North,Dried Fish,80
107446490017,2010-11,North,Eggs,100
107446490017,2010-11,North,Eggs - Boiled (Vendor),90
107446490017,2010-11,North,Goat,500
107446490017,2010-11,North,Groundnut Flour,100
107446490017,2010-11,North,Maize Ufa Refined (Fine Fl,400
107446490017,2010-11,North,"Mandazi, Doughnut (Vendor)",50
107446490017,2010-11,North,Margarine,150
107446490017,2010-11,North,Meat Eaten At Restaurant,300
107446490017,2010-11,North,Nkwani,40
107446490017,2010-11,North,Okra/Therere,50
107446490017,2010-11,North,Onion,50
107446490017,2010-11,North,Salt,50
107446490017,2010-11,North,Squash (Sobo Drink Concent,200
107446490017,2010-11,North,Sugar,160
107446490017,2010-11,North,Tea,10
107446490017,2010-11,North,Tomato,100
107446490047,2010-11,North,"Bean, Brown",150
107446490047,2010-11,North,Cabbage,80
107446490047,2010-11,North,Chicken,2000
107446490047,2010-11,North,Cooking Oil,120
107446490047,2010-11,North,Dried Fish,200
107446490047,2010-11,North,Eggs,200
107446490047,2010-11,North,Green Maize,30
107446490047,2010-11,North,Groundnut Flour,50
107446490047,2010-11,North,Maize - Boiled Or Roasted,30
107446490047,2010-11,North,Maize Ufa Refined (Fine Fl,500
107446490047,2010-11,North,Onion,20
107446490047,2010-11,North,Rice,200
107446490047,2010-11,North,Salt,60
107446490047,2010-11,North,Sugar,160
107446490047,2010-11,North,Tea,20
107446490047,2010-11,North,Tomato,140
107446490047,2010-11,North,White Sweet Potato,500
107446490062,2010-11,North,Banana,150
107446490062,2010-11,North,"Bean, Brown",60
107446490062,2010-11,North,Beef,500
107446490062,2010-11,North,Bread,400
107446490062,2010-11,North,Cabbage,100
107446490062,2010-11,North,Cassava Tubers,100
107446490062,2010-11,North,Cooking Oil,200
107446490062,2010-11,North,Dried Fish,100
107446490062,2010-11,North,Eggs,300
107446490062,2010-11,North,Fresh Milk,100
107446490062,2010-11,North,Groundnut Flour,100
107446490062,2010-11,North,Infant Feeding Formula,1050
107446490062,2010-11,North,Irish Potato,350
107446490062,2010-11,North,Maize Ufa Refined (Fine Fl,400
107446490062,2010-11,North,Margarine,150
107446490062,2010-11,North,Nkwani,20
107446490062,2010-11,North,Onion,100
107446490062,2010-11,North,Rice,280
107446490062,2010-11,North,Salt,50
107446490062,2010-11,North,"Soft Drinks (Coca Cola, Fa",200
107446490062,2010-11,North,Soyabean Flour,200
107446490062,2010-11,North,Squash (Sobo Drink Concent,200
107446490062,2010-11,North,Sugar,160
107446490062,2010-11,North,Tanaposi Rape,40
107446490062,2010-11,North,Tea,20
107446490062,2010-11,North,Tomato,100
107446490062,2010-11,North,White Sweet Potato,100
107446490077,2010-11,North,"Buns, Scones",60
107446490077,2010-11,North,Cocoyam (Masimbi),50
107446490077,2010-11,North,Cooking Oil,50
107446490077,2010-11,North,Dried Fish,150
107446490077,2010-11,North,Eggs,80
107446490077,2010-11,North,Fresh Fish (Large Variety),50
107446490077,2010-11,North,Maize - Boiled Or Roasted,40
107446490077,2010-11,North,Maize Ufa Mgaiwa (Normal F,300
107446490077,2010-11,North,"Mandazi, Doughnut (Vendor)",40
107446490077,2010-11,North,Onion,30
107446490077,2010-11,North,Orange Sweet Potato,50
107446490077,2010-11,North,Rice,140
107446490077,2010-11,North,Salt,30
107446490077,2010-11,North,Sugar,80
107446490077,2010-11,North,Tanaposi Rape,40
107446490077,2010-11,North,Tea,10
107446490077,2010-11,North,Tomato,60
107446490092,2010-11,North,"Bean, White",140
107446490092,2010-11,North,Beef,600
107446490092,2010-11,North,Bread,100
107446490092,2010-11,North,"Buns, Scones",115
107446490092,2010-11,North,Cocoyam (Masimbi),50
107446490092,2010-11,North,Cooking Oil,100
107446490092,2010-11,North,Dried Fish,200
107446490092,2010-11,North,Fresh Fish (Large Variety),100
107446490092,2010-11,North,Maize Ufa Refined (Fine Fl,600
107446490092,2010-11,North,"Mandazi, Doughnut (Vendor)",120
107446490092,2010-11,North,Mango,100
107446490092,2010-11,North,Meat Eaten At Restaurant,140
107446490092,2010-11,North,Okra/Therere,40
107446490092,2010-11,North,Onion,40
107446490092,2010-11,North,Rice,240
107446490092,2010-11,North,Salt,50
107446490092,2010-11,North,Sugar,320
107446490092,2010-11,North,Tanaposi Rape,100
107446490092,2010-11,North,Tea,30
107446490092,2010-11,North,Tomato,120
107446490092,2010-11,North,White Sweet Potato,150
107446490107,2010-11,North,Banana,100
107446490107,2010-11,North,"Bean, Brown",60
107446490107,2010-11,North,Cassava - Boiled (Vendor),20
107446490107,2010-11,North,Cassava Tubers,40
107446490107,2010-11,North,Cooking Oil,100
107446490107,2010-11,North,Dried Fish,80
107446490107,2010-11,North,Eggs,120
107446490107,2010-11,North,Goat,500
107446490107,2010-11,North,Groundnut Flour,50
107446490107,2010-11,North,Maize Ufa Mgaiwa (Normal F,150
107446490107,2010-11,North,Maize Ufa Refined (Fine Fl,400
107446490107,2010-11,North,"Mandazi, Doughnut (Vendor)",20
107446490107,2010-11,North,Meat (Vendor),80
107446490107,2010-11,North,Nkwani,20
107446490107,2010-11,North,Onion,30
107446490107,2010-11,North,Salt,50
107446490107,2010-11,North,Sugar,160
107446490107,2010-11,North,Tanaposi Rape,40
107446490107,2010-11,North,Tea,10
107446490107,2010-11,North,Tomato,50
107446490107,2010-11,North,White Sweet Potato,50
107446490122,2010-11,North,Banana,100
107446490122,2010-11,North,"Bean, Brown",60
107446490122,2010-11,North,Bread,200
107446490122,2010-11,North,"Buns, Scones",120
107446490122,2010-11,North,Cassava Tubers,80
107446490122,2010-11,North,Cooking Oil,100
107446490122,2010-11,North,Dried Fish,100
107446490122,2010-11,North,Eggs,120
107446490122,2010-11,North,Groundnut Flour,100
107446490122,2010-11,North,"Mandazi, Doughnut (Vendor)",40
107446490122,2010-11,North,Nkwani,20
107446490122,2010-11,North,Okra/Therere,50
107446490122,2010-11,North,Onion,50
107446490122,2010-11,North,Powdered Milk,40
107446490122,2010-11,North,Salt,50
107446490122,2010-11,North,Soyabean Flour,100
107446490122,2010-11,North,Sugar,160
107446490122,2010-11,North,Tanaposi Rape,40
107446490122,2010-11,North,Tea,10
107446490122,2010-11,North,Tomato,50
107446490122,2010-11,North,White Sweet Potato,50
107446490166,2010-11,North,Banana,40
107446490166,2010-11,North,"Bean, White",100
107446490166,2010-11,North,Bread,340
107446490166,2010-11,North,"Buns, Scones",60
107446490166,2010-11,North,Cabbage,60
107446490166,2010-11,North,Cassava Tubers,120
107446490166,2010-11,North,Cooking Oil,120
107446490166,2010-11,North,Dried Fish,50
107446490166,2010-11,North,Eggs,180
107446490166,2010-11,North,Goat,600
107446490166,2010-11,North,Maize Ufa Mgaiwa (Normal F,600
107446490166,2010-11,North,Maize Ufa Refined (Fine Fl,400
107446490166,2010-11,North,"Mandazi, Doughnut (Vendor)",60
107446490166,2010-11,North,Onion,70
107446490166,2010-11,North,Rice,600
107446490166,2010-11,North,Salt,60
107446490166,2010-11,North,Samosa (Vendor),45
107446490166,2010-11,North,Sugar,160
107446490166,2010-11,North,Tanaposi Rape,20
107446490166,2010-11,North,Tomato,60
107446490181,2010-11,North,Beef,600
107446490181,2010-11,North,Bread,480
107446490181,2010-11,North,"Buns, Scones",40
107446490181,2010-11,North,Cabbage,30
107446490181,2010-11,North,Cassava Tubers,80
107446490181,2010-11,North,Cooking Oil,125
107446490181,2010-11,North,Eggs,100
107446490181,2010-11,North,Fresh Milk,45
107446490181,2010-11,North,Green Maize,40
107446490181,2010-11,North,Maize Ufa Mgaiwa (Normal F,350
107446490181,2010-11,North,Meat Eaten At Restaurant,700
107446490181,2010-11,North,Onion,40
107446490181,2010-11,North,Rice,300
107446490181,2010-11,North,Salt,40
107446490181,2010-11,North,Smoked Fish (Large Variety),100
107446490181,2010-11,North,"Soft Drinks (Coca Cola, Fa",60
107446490181,2010-11,North,Sugar,85
107446490181,2010-11,North,Tanaposi Rape,10
107446490181,2010-11,North,Tea,30
107446490181,2010-11,North,Tomato,60
107446490181,2010-11,North,White Sweet Potato,50
107446490196,2010-11,North,Banana,100
107446490196,2010-11,North,Cassava Tubers,50
107446490196,2010-11,North,Dried Fish,50
107446490196,2010-11,North,Eggs,100
107446490196,2010-11,North,Groundnut,50
107446490196,2010-11,North,Groundnut Flour,20
107446490196,2010-11,North,Maize Grain (Not As Ufa),650
107446490196,2010-11,North,Okra/Therere,40
107446490196,2010-11,North,Salt,30
107446490196,2010-11,North,Tanaposi Rape,40
107446490211,2010-11,North,"Bean, Brown",120
107446490211,2010-11,North,"Buns, Scones",140
107446490211,2010-11,North,Cabbage,100
107446490211,2010-11,North,Cassava Tubers,150
107446490211,2010-11,North,Chicken,800
107446490211,2010-11,North,Chinese Cabbage,40
107446490211,2010-11,North,Cooking Oil,210
107446490211,2010-11,North,Groundnut Flour,30
107446490211,2010-11,North,Maize Ufa Refined (Fine Fl,500
107446490211,2010-11,North,Onion,70
107446490211,2010-11,North,Rice,150
107446490211,2010-11,North,Salt,50
107446490211,2010-11,North,Smoked Fish (Large Variety),100
107446490211,2010-11,North,Sugar,170
107446490211,2010-11,North,Tomato,60
107446490241,2010-11,North,"Bean, Brown",70
107446490241,2010-11,North,"Bean, White",70
107446490241,2010-11,North,Cowpea (Khobwe),50
107446490241,2010-11,North,Dried Fish,150
107446490241,2010-11,North,Eggs,75
107446490241,2010-11,North,Maize Grain (Not As Ufa),300
107446490241,2010-11,North,Meat (Vendor),50
107446490241,2010-11,North,"Plantain, Cooking Banana",100
107446490241,2010-11,North,Rice,70
107446490241,2010-11,North,Salt,30
107446490241,2010-11,North,"Sweets, Candy, Chocolates",10
107446490241,2010-11,North,Tanaposi Rape,40
107446490241,2010-11,North,Tomato,100
107446490241,2010-11,North,White Sweet Potato,100
107446490256,2010-11,North,"Bean, Brown",200
107446490256,2010-11,North,Bread,100
107446490256,2010-11,North,"Buns, Scones",60
107446490256,2010-11,North,Cabbage,50
107446490256,2010-11,North,Cassava Tubers,60
107446490256,2010-11,North,Goat,600
107446490256,2010-11,North,Maize Grain (Not As Ufa),300
107446490256,2010-11,North,Meat (Vendor),30
107446490256,2010-11,North,Rice,140
107446490256,2010-11,North,Salt,30
107446490256,2010-11,North,Sugar,170
107446490256,2010-11,North,Tea,20
107446490256,2010-11,North,Thobwa,20
107446490256,2010-11,North,Tomato,50
107446490256,2010-11,North,White Sweet Potato,100
107446490271,2010-11,North,Banana,40
107446490271,2010-11,North,"Bean, Brown",150
107446490271,2010-11,North,Beef,600
107446490271,2010-11,North,Bread,600
107446490271,2010-11,North,Cabbage,40
107446490271,2010-11,North,Chicken,1000
107446490271,2010-11,North,Cooking Oil,500
107446490271,2010-11,North,Fresh Fish (Large Variety),200
107446490271,2010-11,North,Fresh Milk,150
107446490271,2010-11,North,Groundnut Flour,100
107446490271,2010-11,North,"Mandazi, Doughnut (Vendor)",100
107446490271,2010-11,North,Nkwani,40
107446490271,2010-11,North,Onion,70
107446490271,2010-11,North,Rice,1000
107446490271,2010-11,North,Salt,50
107446490271,2010-11,North,"Soft Drinks (Coca Cola, Fa",120
107446490271,2010-11,North,Spices,30
107446490271,2010-11,North,Sugar,170
107446490271,2010-11,North,Tanaposi Rape,30
107446490271,2010-11,North,Tomato,150
107446490271,2010-11,North,White Sweet Potato,200
107446490300,2010-11,North,Banana,100
107446490300,2010-11,North,"Bean, Brown",70
107446490300,2010-11,North,Bread,200
107446490300,2010-11,North,Chicken,800
107446490300,2010-11,North,Chips (Vendor),100
107446490300,2010-11,North,Cooking Oil,120
107446490300,2010-11,North,Dried Fish,300
107446490300,2010-11,North,Eggs,200
107446490300,2010-11,North,Fresh Milk,50
107446490300,2010-11,North,Maize Grain (Not As Ufa),300
107446490300,2010-11,North,Onion,50
107446490300,2010-11,North,Pork,250
107446490300,2010-11,North,Rice,140
107446490300,2010-11,North,Salt,20
107446490300,2010-11,North,Smoked Fish (Large Variety),100
107446490300,2010-11,North,Squash (Sobo Drink Concent,360
107446490300,2010-11,North,Sugar,170
107446490300,2010-11,North,Sugar Cane,40
107446490300,2010-11,North,Tea,20
107446490300,2010-11,North,Tomato,100
107460330015,2010-11,North,"Bean, Brown",70
107460330015,2010-11,North,"Buns, Scones",40
107460330015,2010-11,North,Cooking Oil,60
107460330015,2010-11,North,Dried Fish,100
107460330015,2010-11,North,Maize Ufa Mgaiwa (Normal F,750
107460330015,2010-11,North,Nkwani,80
107460330015,2010-11,North,Onion,20
107460330015,2010-11,North,Powdered Milk,40
107460330015,2010-11,North,Rice,70
107460330015,2010-11,North,Salt,30
107460330015,2010-11,North,Sugar,140
107460330015,2010-11,North,Tanaposi Rape,60
107460330015,2010-11,North,Tea,10
107460330015,2010-11,North,Tomato,40
107460330015,2010-11,North,White Sweet Potato,50
107460330142,2010-11,North,Avocado,40
107460330142,2010-11,North,Banana,100
107460330142,2010-11,North,"Bean, Brown",200
107460330142,2010-11,North,Bread,240
107460330142,2010-11,North,Cooking Oil,100
107460330142,2010-11,North,Dried Fish,160
107460330142,2010-11,North,Green Maize,150
107460330142,2010-11,North,Groundnut,400
107460330142,2010-11,North,Maize Ufa Refined (Fine Fl,900
107460330142,2010-11,North,Nkwani,150
107460330142,2010-11,North,Onion,20
107460330142,2010-11,North,Rice,250
107460330142,2010-11,North,Salt,30
107460330142,2010-11,North,Sugar,280
107460330142,2010-11,North,Tea,10
107460330142,2010-11,North,Tomato,150
107460330205,2010-11,North,Biscuits,50
107460330205,2010-11,North,Bread,1120
107460330205,2010-11,North,Chicken,1000
107460330205,2010-11,North,Cooking Oil,250
107460330205,2010-11,North,Maize Ufa Mgaiwa (Normal F,500
107460330205,2010-11,North,Maize Ufa Refined (Fine Fl,1000
107460330205,2010-11,North,Onion,50
107460330205,2010-11,North,Salt,40
107460330205,2010-11,North,Samosa (Vendor),20
107460330205,2010-11,North,Sugar,300
107460330205,2010-11,North,Tomato,200
107460330211,2010-11,North,Banana,100
107460330211,2010-11,North,Beef,500
107460330211,2010-11,North,Bread,840
107460330211,2010-11,North,Cassava Flour,200
107460330211,2010-11,North,"Citrus  naartje, orange, etc.",980
107460330211,2010-11,North,"Cocoa, Millo",750
107460330211,2010-11,North,Cooking Oil,150
107460330211,2010-11,North,Eggs,360
107460330211,2010-11,North,Eggs - Boiled (Vendor),280
107460330211,2010-11,North,Fresh Milk,700
107460330211,2010-11,North,Green Maize,400
107460330211,2010-11,North,Maize - Boiled Or Roasted,200
107460330211,2010-11,North,Maize Ufa Refined (Fine Fl,500
107460330211,2010-11,North,Meat Eaten At Restaurant,1050
107460330211,2010-11,North,Nkwani,10
107460330211,2010-11,North,Onion,140
